N,P,K,temperature,humidity,pH,rainfall,label
22,22,21,20.4129,59.05594,6.584557,43.72388,yellow lentil
29,30,26,23.02729,41.05612,6.699586,31.31028,yellow lentil
29,20,23,23.7384,51.25145,6.834362,46.33479,yellow lentil
24,22,24,22.98068,44.74159,6.518799,33.13681,yellow lentil
20,29,24,24.63945,53.95883,7.422114,43.1196,yellow lentil
36,29,22,24.51234,57.01162,6.8841,49.25652,yellow lentil
40,25,20,25.02302,56.24267,6.976012,31.55678,yellow lentil
26,30,26,24.89328,50.9602,6.913117,31.0503,yellow lentil
22,27,20,22.05153,59.62922,6.805853,42.66822,yellow lentil
37,29,20,24.23782,42.22404,7.408481,45.84962,yellow lentil
35,22,22,26.09694,42.98863,7.01536,35.69938,yellow lentil
31,26,24,27.54996,42.0663,6.82162,46.03066,yellow lentil
37,24,24,20.02423,41.48723,7.307751,46.96388,yellow lentil
27,24,28,20.44411,42.71787,6.813087,37.04435,yellow lentil
21,22,28,21.0371,44.76682,7.219906,31.66941,yellow lentil
28,30,26,27.6137,59.2884,6.991707,31.9872,yellow lentil
23,27,28,26.43602,40.01071,7.05021,44.22066,yellow lentil
25,26,22,26.00484,42.49245,7.482651,32.35938,yellow lentil
23,28,24,21.92266,41.34633,6.891298,40.40124,yellow lentil
33,26,21,22.63844,44.38489,6.812495,31.3874,yellow lentil
36,26,21,25.78496,57.31155,6.908298,31.154,yellow lentil
40,21,20,27.75461,40.7123,7.093821,39.06526,yellow lentil
33,27,21,24.91872,53.78818,7.354995,48.74161,yellow lentil
40,30,22,20.90563,59.67017,7.471196,35.47276,yellow lentil
39,30,21,26.0846,40.99898,6.896926,38.95196,yellow lentil
40,21,28,20.02588,59.77618,7.481614,44.7077,yellow lentil
36,29,24,22.21693,55.79391,7.256993,44.74197,yellow lentil
31,21,28,24.35776,49.36163,7.237505,35.52865,yellow lentil
37,26,22,23.72462,53.12502,6.569956,43.39336,yellow lentil
34,29,24,23.15803,43.61394,7.087561,40.57918,yellow lentil
20,24,24,26.91991,41.75867,6.63539,33.09719,yellow lentil
39,30,22,23.94532,59.70442,7.362729,42.37021,yellow lentil
39,25,25,26.87949,40.70229,6.627062,37.31126,yellow lentil
23,27,25,20.41555,48.44221,7.292739,46.76878,yellow lentil
37,25,27,21.93831,55.37907,7.413674,38.53054,yellow lentil
22,21,24,21.84422,51.39983,7.271685,30.80582,yellow lentil
40,27,25,24.49806,42.43116,7.496191,39.95926,yellow lentil
29,22,25,21.3043,56.94774,6.969482,30.97159,yellow lentil
38,22,22,25.37597,52.92746,6.561017,44.07973,yellow lentil
23,23,22,23.71987,50.65126,6.892151,40.18979,yellow lentil
29,28,24,26.34702,48.66488,7.004666,36.69119,yellow lentil
38,29,23,24.7157,51.33281,6.783789,40.31819,yellow lentil
35,25,28,22.10049,58.60269,6.706116,39.33126,yellow lentil
24,22,23,24.97684,43.58553,7.314127,44.18349,yellow lentil
25,22,20,27.71922,52.18641,6.723837,39.41635,yellow lentil
38,23,21,23.08216,47.42026,6.657208,41.9444,yellow lentil
32,21,27,21.33132,47.72993,7.497326,42.59473,yellow lentil
38,30,23,22.33332,47.79094,7.240795,45.17578,yellow lentil
27,24,22,21.67354,55.75455,6.61743,34.61657,yellow lentil
32,23,25,24.30792,46.99768,7.215721,41.2151,yellow lentil
40,27,24,23.78081,49.35069,7.220733,35.68919,yellow lentil
33,21,24,21.53868,43.98171,7.473541,35.80865,yellow lentil
26,27,25,21.6491,57.63901,7.466648,36.46127,yellow lentil
30,24,26,27.8457,50.03341,7.270976,43.46325,yellow lentil
33,29,23,20.17929,52.25724,6.963266,42.97533,yellow lentil
28,23,28,27.38296,53.80078,6.583579,36.49182,yellow lentil
39,22,20,26.72645,46.65455,6.512615,34.97006,yellow lentil
37,22,24,25.66298,44.77703,6.707765,31.54154,yellow lentil
26,24,26,22.74166,51.43206,7.425643,48.66984,yellow lentil
34,21,21,20.60145,50.95882,6.986169,37.11185,yellow lentil
36,28,28,23.06788,45.49191,6.63668,47.55889,yellow lentil
20,24,22,27.53159,53.19431,6.980175,31.57736,yellow lentil
34,25,20,27.3445,40.06465,6.965105,30.33433,yellow lentil
24,22,26,25.04337,41.68357,7.349414,36.33672,yellow lentil
37,27,26,25.08804,40.6045,6.982512,47.82601,yellow lentil
35,24,26,20.36707,52.26037,7.319708,32.37556,yellow lentil
36,22,23,22.16664,55.04114,7.025156,39.46388,yellow lentil
26,21,27,22.687,47.13122,7.19285,37.38116,yellow lentil
33,30,28,26.42929,52.49329,6.875775,49.04511,yellow lentil
40,26,21,27.31924,54.66569,7.385143,33.75498,yellow lentil
20,25,20,26.93346,47.13153,6.803513,46.79022,yellow lentil
28,21,28,20.61068,53.28899,6.887143,43.34162,yellow lentil
20,26,23,20.83889,54.6455,7.496203,35.56764,yellow lentil
30,30,22,25.93918,48.92366,7.413369,39.42092,yellow lentil
30,21,25,24.69955,54.1997,6.553134,40.69129,yellow lentil
24,26,22,21.937,48.6393,6.980091,44.46262,yellow lentil
30,27,21,24.172,41.96795,6.63129,33.18432,yellow lentil
20,21,25,22.36065,50.89723,7.365735,47.21459,yellow lentil
25,26,24,27.38812,58.76828,7.405091,45.56516,yellow lentil
23,20,24,24.43802,59.03545,7.389238,42.31173,yellow lentil
38,28,28,26.50128,43.31782,6.746078,32.58028,yellow lentil
36,20,27,24.2093,44.07224,7.020904,33.28021,yellow lentil
36,29,25,23.24159,58.49979,6.753214,37.17037,yellow lentil
21,29,21,25.01763,42.61142,7.352805,30.03569,yellow lentil
26,30,27,24.43416,43.94814,6.834885,39.84645,yellow lentil
25,22,28,24.22505,56.27192,7.10586,39.64063,yellow lentil
37,30,23,23.05675,49.51128,6.995322,46.9548,yellow lentil
23,21,28,26.39721,50.27511,7.084433,47.71125,yellow lentil
23,26,25,20.04236,59.32605,6.834056,30.50582,yellow lentil
21,21,23,24.52207,45.1209,7.210821,44.36779,yellow lentil
23,23,24,23.03574,44.45382,6.930189,46.40254,yellow lentil
37,26,24,21.63259,40.4682,7.482978,47.78692,yellow lentil
23,20,21,26.30303,57.21926,7.476735,38.65571,yellow lentil
30,25,24,24.56227,44.31192,7.00062,46.80472,yellow lentil
33,28,28,22.60846,58.22803,7.26681,39.80416,yellow lentil
35,24,20,21.66938,52.24776,6.514612,41.13678,yellow lentil
35,22,23,24.20191,40.35412,6.693105,37.99557,yellow lentil
36,29,22,27.3708,54.81695,7.283565,33.61877,yellow lentil
27,29,25,22.11606,54.14629,6.77575,30.24581,yellow lentil
30,20,23,20.30261,43.71611,7.07029,37.74757,yellow lentil
23,26,28,24.6383,46.0645,7.416941,43.77912,yellow lentil
35,23,20,26.86624,43.74872,6.703173,37.61825,yellow lentil
28,24,24,24.67479,52.59309,6.972175,47.46079,yellow lentil
24,24,22,20.15144,55.92726,6.803821,45.62137,yellow lentil
31,25,24,23.99701,47.72002,7.353772,39.63711,yellow lentil
34,25,21,22.50528,45.62318,6.524824,36.68932,yellow lentil
33,28,26,24.23122,57.5004,6.767899,35.57896,yellow lentil
33,25,26,22.51999,46.48073,7.333415,30.80761,yellow lentil
22,25,23,27.28559,44.18031,7.278382,41.04029,yellow lentil
27,30,22,27.6552,54.15897,7.346344,36.08014,yellow lentil
32,21,20,20.47993,46.76544,6.989283,47.56492,yellow lentil
21,27,26,27.08307,47.92428,7.094926,31.99626,yellow lentil
36,27,24,26.11495,49.0233,7.417804,43.16641,yellow lentil
33,30,21,20.04532,40.03033,7.235755,38.94143,yellow lentil
36,30,23,22.143,46.64575,6.930582,41.13492,yellow lentil
29,29,20,23.4118,56.49051,7.056907,37.62064,yellow lentil
25,28,26,27.0635,44.44332,6.812257,46.56848,yellow lentil
39,22,26,21.3304,54.60426,7.310819,40.89261,yellow lentil
20,29,20,25.16256,48.31479,6.848792,46.8275,yellow lentil
26,27,27,21.65271,48.80975,7.022297,38.87175,yellow lentil
25,30,27,27.51688,54.69338,7.16476,38.11166,yellow lentil
35,27,28,25.2145,51.85322,6.785067,34.62188,yellow lentil
32,28,28,21.29981,51.07469,6.714126,47.25067,yellow lentil
30,29,22,20.15025,40.29106,7.433806,42.60024,yellow lentil
28,23,22,20.46616,58.17104,7.070976,46.23653,yellow lentil
36,22,21,23.80057,46.07383,6.828548,49.19763,yellow lentil
20,28,26,25.21516,56.69039,6.816874,42.20659,yellow lentil
23,24,21,21.66287,42.90981,6.671244,38.99916,yellow lentil
29,27,26,24.81897,59.96039,6.78018,34.08854,yellow lentil
24,24,21,26.62784,42.1303,7.069611,41.44013,yellow lentil
32,29,28,21.74965,54.09304,7.233782,44.71453,yellow lentil
24,25,20,21.31133,53.16583,6.745534,46.1147,yellow lentil
24,30,25,21.40671,51.05061,6.726044,49.07872,yellow lentil
22,25,24,24.06334,50.42548,6.513136,49.24714,yellow lentil
35,20,25,27.45204,50.83097,7.160412,49.06139,yellow lentil
25,22,21,25.11608,43.76264,6.785165,36.60558,yellow lentil
20,26,27,20.25883,58.35613,6.979662,40.25321,yellow lentil
31,27,24,25.09222,58.43513,6.860722,35.18483,yellow lentil
31,27,22,26.89437,44.88261,6.751287,42.47829,yellow lentil
21,24,23,21.88592,49.02684,7.210392,40.67779,yellow lentil
29,22,20,27.58494,55.9495,6.893399,48.65761,yellow lentil
28,28,22,23.22996,52.88185,6.861053,45.16264,yellow lentil
40,26,25,22.37125,59.27192,7.244769,41.75053,yellow lentil
23,29,26,25.447,47.10431,7.412865,37.13154,yellow lentil
33,30,20,26.03264,59.27757,6.72176,33.78283,yellow lentil
26,24,28,21.50472,53.81092,7.35626,43.53393,yellow lentil
35,21,23,22.08032,42.04454,7.098411,48.65418,yellow lentil
37,21,20,22.25679,44.4856,7.4399,33.02019,yellow lentil
26,29,23,22.62726,50.76243,6.937458,48.44185,yellow lentil
27,30,27,25.90881,49.99783,6.729164,47.0132,yellow lentil
36,23,27,20.06821,53.67003,6.996519,46.78721,yellow lentil
29,23,26,24.80663,49.97777,6.774489,34.23151,yellow lentil
30,23,20,20.31204,46.87757,7.477156,47.61058,yellow lentil
31,29,28,26.55076,40.94809,6.946118,41.83344,yellow lentil
29,28,22,21.93139,46.41673,6.701613,41.21408,yellow lentil
33,23,28,23.62983,45.21219,7.343512,49.17995,yellow lentil
20,26,23,26.30309,43.75072,6.510985,48.70439,yellow lentil
40,25,26,23.16661,42.24665,6.586027,43.07266,yellow lentil
37,26,21,22.28541,59.71844,7.175274,46.29559,yellow lentil
34,20,26,21.48844,52.21449,6.540467,48.06773,yellow lentil
26,27,22,26.12478,43.08245,6.695558,31.60236,yellow lentil
33,29,22,23.02106,56.67601,6.897637,43.62312,yellow lentil
36,30,21,22.47571,56.07801,6.770323,38.06906,yellow lentil
23,22,21,24.15801,51.25077,6.575947,47.79052,yellow lentil
29,22,25,24.80438,51.23096,7.32461,33.38735,yellow lentil
31,30,21,25.60698,48.97017,6.932404,34.48863,yellow lentil
27,24,20,26.94375,55.04659,7.045703,31.55614,yellow lentil
32,28,25,26.39961,42.93374,7.284318,36.94152,yellow lentil
25,20,24,20.44881,49.15192,7.136577,38.31997,yellow lentil
38,29,22,20.59394,57.79515,7.092966,38.93825,yellow lentil
37,28,28,27.24684,58.431,7.188917,37.64302,yellow lentil
30,26,24,25.957,49.31359,6.814825,39.89856,yellow lentil
28,28,23,22.35588,56.65752,6.582059,48.34881,yellow lentil
25,29,22,24.0065,46.37003,6.807598,40.07356,yellow lentil
24,28,22,21.505,48.31112,6.531394,43.21262,yellow lentil
20,21,22,24.97543,47.06382,7.022654,37.86553,yellow lentil
20,22,26,23.41093,59.56396,7.107513,44.51559,yellow lentil
35,25,26,26.61128,51.65254,6.726574,46.87465,yellow lentil
36,30,25,26.44494,59.86761,7.168797,41.92666,yellow lentil
35,27,26,21.61174,49.18217,6.883674,42.98876,yellow lentil
38,27,27,25.46357,58.97877,7.313161,45.02643,yellow lentil
28,24,26,20.40972,56.71948,7.219182,40.3379,yellow lentil
35,21,20,27.099,46.05718,6.563214,39.6675,yellow lentil
20,25,25,21.65453,59.40076,7.056259,36.93115,yellow lentil
28,20,27,20.63587,42.57746,6.724389,40.45694,yellow lentil
36,25,20,25.35796,46.8209,6.690319,48.4595,yellow lentil
20,22,24,23.55934,59.30545,6.799462,36.80698,yellow lentil
25,24,28,20.17281,42.12401,6.621728,41.50026,yellow lentil
20,22,20,24.77842,50.82005,6.592632,40.67022,yellow lentil
21,27,24,26.28402,53.16802,7.240319,38.39207,yellow lentil
32,20,23,25.41304,52.06321,7.203933,36.09359,yellow lentil
23,25,28,27.70068,40.40747,6.729998,38.48271,yellow lentil
32,25,28,24.01952,55.60979,6.570165,34.63817,yellow lentil
35,28,26,20.35149,43.63605,7.484955,41.25025,yellow lentil
33,24,23,27.687,54.49962,6.887316,43.89887,yellow lentil
27,24,24,26.65793,43.43079,6.884546,44.76969,yellow lentil
31,25,27,21.99934,54.17407,7.281361,40.96065,yellow lentil
38,24,25,20.56113,40.61823,6.526047,48.4386,yellow lentil
22,26,22,24.34172,51.67294,6.906661,46.3941,yellow lentil
38,27,25,25.78792,57.26095,7.101246,32.42568,yellow lentil
24,28,22,25.28457,58.83451,7.340379,33.42942,yellow lentil
31,25,21,22.19591,43.80014,7.309367,40.62287,yellow lentil
34,24,23,20.4096,56.59162,6.658128,35.07675,yellow lentil
20,21,21,22.71465,41.32484,6.95686,36.46808,yellow lentil
37,26,24,21.45387,41.12633,6.513845,48.06385,yellow lentil
29,20,20,20.94255,49.12172,6.816898,49.26522,yellow lentil
28,24,22,24.54852,56.24639,6.881063,34.50515,yellow lentil
26,25,24,20.03709,50.0936,6.793203,36.79044,yellow lentil
20,26,28,25.11472,45.35353,6.922707,42.85564,yellow lentil
33,30,25,22.66,44.57561,7.372032,46.91964,yellow lentil
32,24,22,26.83372,41.00932,7.245895,36.21731,yellow lentil
21,26,27,22.41864,45.18785,6.55211,49.48944,yellow lentil
28,20,20,26.15513,45.71116,6.711197,49.03043,yellow lentil
21,29,25,24.02144,42.74792,6.638218,33.87905,yellow lentil
20,22,26,22.89516,47.95938,6.506565,49.90781,yellow lentil
30,24,21,22.42409,40.36761,7.407293,37.11373,yellow lentil
38,22,28,23.54378,55.54301,6.712794,34.99172,yellow lentil
35,26,27,22.62026,44.51227,6.872409,35.01117,yellow lentil
25,26,20,22.4793,44.06525,6.578405,49.1849,yellow lentil
40,26,25,25.91568,43.91112,7.335913,36.28713,yellow lentil
21,28,24,22.114,48.18611,7.322897,49.04331,yellow lentil
23,24,25,25.11473,47.57779,7.374243,43.20053,yellow lentil
36,23,27,23.8314,49.71597,6.903815,46.93091,yellow lentil
27,24,23,25.15863,42.30025,6.764957,49.69132,yellow lentil
36,30,26,25.6148,41.1131,7.159585,39.15612,yellow lentil
37,24,21,26.28692,42.78221,6.678311,32.65423,yellow lentil
23,28,26,20.22993,50.11058,6.751251,44.44621,yellow lentil
23,29,25,21.87276,57.39393,7.465871,31.07207,yellow lentil
35,28,27,27.07365,59.80549,6.906023,49.23867,yellow lentil
21,30,20,25.2381,53.82338,7.21242,44.71715,yellow lentil
21,26,26,22.50715,45.29296,7.334581,39.82843,yellow lentil
28,22,22,24.96115,44.91015,6.901075,44.81476,yellow lentil
33,30,20,22.25146,40.12153,7.459724,31.4143,yellow lentil
39,20,27,21.78802,53.17649,7.416782,32.56568,yellow lentil
26,20,22,21.03539,57.23024,6.944954,37.76104,yellow lentil
34,21,28,24.04088,59.1488,6.956191,38.05861,yellow lentil
39,24,21,23.97145,52.1515,6.534075,31.86009,yellow lentil
25,20,25,24.05045,45.64587,7.40704,40.9703,yellow lentil
39,20,27,23.04864,53.27916,6.657077,31.38471,yellow lentil
32,29,23,20.58856,57.47653,7.107306,49.0098,yellow lentil
35,28,23,22.65527,40.53799,7.431629,36.16888,yellow lentil
22,20,26,25.80326,52.78028,6.79476,42.92474,yellow lentil
23,25,26,25.72363,55.75578,6.683416,32.47847,yellow lentil
37,23,24,22.02437,48.53649,6.914572,49.75797,yellow lentil
20,29,24,20.93261,53.23864,6.534131,40.73016,yellow lentil
39,21,27,23.5891,51.28706,7.479526,33.28395,yellow lentil
22,28,23,20.09979,48.77542,7.389479,46.15361,yellow lentil
26,24,21,21.68463,51.242,6.534028,40.49689,yellow lentil
35,22,24,25.95646,40.22066,6.627834,44.55808,yellow lentil
24,30,23,20.34566,50.00447,7.148049,30.7008,yellow lentil
27,28,22,27.90482,50.30391,6.872846,40.25955,yellow lentil
27,29,23,24.16954,58.49309,6.775911,44.44341,yellow lentil
36,28,21,25.51386,42.06434,6.919089,44.92803,yellow lentil
32,20,22,27.37286,51.51889,6.648435,48.78561,yellow lentil
27,21,20,20.93064,50.20455,6.642431,35.05328,yellow lentil
20,26,25,21.76424,57.44295,6.886187,36.92299,yellow lentil
33,28,27,25.0667,54.32234,7.034484,45.70536,yellow lentil
37,30,22,24.33379,56.95686,7.408651,37.631,yellow lentil
21,22,20,23.26782,47.32703,6.528435,31.98652,yellow lentil
38,24,26,26.67611,56.75734,7.300688,40.11232,yellow lentil
36,20,26,20.5805,45.07282,6.578641,49.18082,yellow lentil
21,24,20,20.76113,40.92886,7.114692,44.90604,yellow lentil
22,28,27,25.02005,59.42674,7.389013,49.00642,yellow lentil
33,25,22,24.22685,56.48069,6.776714,45.10954,yellow lentil
29,28,26,25.8236,42.02583,6.646281,49.89343,yellow lentil
36,29,25,24.49067,46.69954,6.845336,31.24639,yellow lentil
29,28,23,22.67273,49.97943,7.008274,34.76188,yellow lentil
30,30,23,24.77366,42.05278,7.313544,49.28206,yellow lentil
36,23,24,23.03039,53.40614,7.240309,45.30582,yellow lentil
33,22,25,22.29012,45.40775,6.656397,49.67388,yellow lentil
25,24,23,25.56278,44.39864,6.555468,35.43502,yellow lentil
35,29,27,22.28818,42.83075,6.660617,33.7486,yellow lentil
36,29,25,21.75714,55.60367,6.825212,47.40768,yellow lentil
21,20,26,23.72452,45.9947,7.407115,45.52671,yellow lentil
21,25,24,24.13022,50.05434,7.200616,47.62557,yellow lentil
32,30,26,27.06937,51.10103,7.15315,31.91535,yellow lentil
35,28,23,25.16553,55.81107,6.643816,32.65507,yellow lentil
37,27,24,21.3567,56.53175,7.306783,34.1095,yellow lentil
28,21,24,27.72986,58.91536,7.340047,45.78649,yellow lentil
26,28,23,27.38279,58.77747,7.21594,46.23859,yellow lentil
21,24,26,25.34099,58.97099,7.156224,42.96185,yellow lentil
23,30,21,25.55281,48.91533,6.897719,30.03229,yellow lentil
33,28,21,23.6175,47.21526,6.933653,36.07886,yellow lentil
22,27,26,24.74418,57.87566,6.821199,42.7785,yellow lentil
34,20,25,24.87636,51.37603,6.856051,35.89713,yellow lentil
32,21,25,26.586,54.75408,6.535963,46.24318,yellow lentil
25,25,25,20.68898,50.02292,7.361646,31.44856,yellow lentil
29,20,27,24.53973,56.67068,6.633779,32.21801,yellow lentil
36,22,23,25.11121,40.79863,7.141019,30.85614,yellow lentil
34,21,25,26.18325,57.77211,6.990426,32.28007,yellow lentil
38,27,23,26.00339,42.71214,6.963959,47.2061,yellow lentil
25,23,28,21.2848,47.93647,7.274367,32.06935,yellow lentil
21,23,25,26.67301,42.84561,7.477048,41.15968,yellow lentil
25,25,22,27.28215,41.47139,7.452615,38.30546,yellow lentil
32,21,26,27.76052,54.76567,7.437341,41.49956,yellow lentil
24,23,22,25.15218,49.9627,6.698327,40.2814,yellow lentil
24,28,25,22.35959,46.17705,7.45672,48.63816,yellow lentil
24,28,25,22.44689,51.84153,6.904538,31.02008,yellow lentil
38,23,22,25.77789,50.5343,6.682602,45.82799,yellow lentil
22,26,21,21.57148,41.47581,6.65734,38.44651,yellow lentil
24,29,28,22.42289,42.86027,7.033707,36.03608,yellow lentil
36,27,21,26.83634,49.41015,7.055955,43.07246,yellow lentil
25,21,28,20.31181,45.12507,7.425462,45.97449,yellow lentil
22,21,23,26.63484,57.16293,6.958155,41.77212,yellow lentil
30,29,26,23.14315,48.29985,6.932358,33.9564,yellow lentil
38,30,20,24.45147,51.61316,6.699951,48.27421,yellow lentil
23,23,28,20.06511,52.24608,7.437242,31.27043,yellow lentil
33,27,23,25.20367,53.65311,6.920903,47.72545,yellow lentil
28,24,27,21.34907,48.42911,7.136567,35.00465,yellow lentil
20,20,23,23.42875,43.35992,6.550487,38.57592,yellow lentil
24,23,25,26.51046,54.53687,6.980604,36.14859,yellow lentil
39,23,24,22.7077,43.38388,7.151582,46.04438,yellow lentil
38,21,23,24.45079,46.94536,6.643481,43.02291,yellow lentil
39,24,22,26.42709,50.60786,6.900599,37.02113,yellow lentil
29,26,20,22.61843,58.83949,6.924329,42.55832,yellow lentil
20,20,28,26.3443,55.76076,6.522855,44.95457,yellow lentil
38,24,26,22.02674,55.8959,7.165355,44.61032,yellow lentil
27,27,22,22.74894,51.57238,6.684038,32.03053,yellow lentil
31,30,23,24.29717,54.57796,6.677945,31.34987,yellow lentil
31,28,26,21.70282,55.62137,7.499182,47.35049,yellow lentil
40,22,24,21.24991,57.42006,6.746259,46.62559,yellow lentil
25,22,28,23.24042,56.48649,6.919098,49.94563,yellow lentil
29,22,26,27.88922,53.19278,7.114809,48.33212,yellow lentil
25,21,24,20.25927,45.74213,7.024006,41.21556,yellow lentil
31,30,28,25.14114,58.48184,6.913455,37.80748,yellow lentil
36,29,21,27.18176,53.90632,7.492088,41.58085,yellow lentil
25,22,27,27.23298,47.79581,7.216845,41.67101,yellow lentil
21,27,26,20.90057,40.44464,6.523025,31.02324,yellow lentil
29,21,24,22.75398,49.78922,6.949867,34.30251,yellow lentil
34,23,24,27.8268,57.54312,7.075351,30.77838,yellow lentil
40,27,24,27.02445,43.27063,6.559665,36.62374,yellow lentil
24,21,22,23.87918,59.59202,6.701813,45.94667,yellow lentil
24,30,21,22.82297,57.67552,6.93636,46.91724,yellow lentil
38,25,27,24.00822,58.59955,7.391359,38.55034,yellow lentil
37,20,23,25.9826,52.21938,6.943445,35.23518,yellow lentil
21,21,23,20.25194,46.46704,7.189435,40.76218,yellow lentil
37,27,23,22.4786,58.35922,7.302915,39.3793,yellow lentil
21,20,20,20.11292,55.32776,7.30766,40.83339,yellow lentil
38,24,27,21.37233,55.54613,6.916958,36.45144,yellow lentil
28,25,23,27.82031,46.8272,7.301269,40.84652,yellow lentil
38,30,27,24.6893,49.17698,6.841127,49.61777,yellow lentil
40,30,27,21.32214,47.16338,7.433563,32.06905,yellow lentil
40,20,20,25.26373,44.31522,6.851735,30.34762,yellow lentil
25,30,24,22.37907,52.44216,7.053973,36.99334,yellow lentil
29,28,26,25.26853,57.63142,6.952636,40.67869,yellow lentil
31,28,23,21.44359,50.01836,6.788448,45.6018,yellow lentil
